,bid,bid,bid,bid,ask,ask,ask,ask,last,last,last,last,last
,Open,High,Low,Close,Open,High,Low,Close,Open,High,Low,Close,Volume
DateTime,,,,,,,,,,,,,
2023-03-08 13:47:00,32880.8,32881.3,32873.3,32877.3,32884.4,32884.9,32876.9,32880.9,,,,,35
2023-03-08 13:48:00,32876.8,32880.8,32867.8,32869.3,32880.4,32884.4,32871.4,32872.9,,,,,123
2023-03-08 13:49:00,32869.8,32870.3,32852.8,32861.3,32873.4,32873.9,32856.4,32864.9,,,,,176
2023-03-08 13:50:00,32861.8,32864.8,32852.8,32863.8,32865.4,32868.4,32856.4,32867.4,,,,,133
2023-03-08 13:51:00,32864.3,32864.3,32856.3,32860.8,32867.9,32867.9,32859.9,32864.4,,,,,73
2023-03-08 13:52:00,32861.3,32864.3,32852.8,32853.3,32864.9,32867.9,32856.4,32856.9,,,,,66
2023-03-08 13:53:00,32853.8,32859.8,32852.8,32857.3,32857.4,32863.4,32856.4,32860.9,,,,,77
2023-03-08 13:54:00,32857.8,32863.3,32852.8,32856.8,32861.4,32866.9,32856.4,32860.4,,,,,48
2023-03-08 13:55:00,32856.3,32859.3,32853.3,32858.3,32859.9,32862.9,32856.9,32861.9,,,,,32
2023-03-08 13:56:00,32858.8,32867.8,32858.3,32863.3,32862.4,32871.4,32861.9,32866.9,,,,,99
2023-03-08 13:57:00,32863.8,32866.8,32861.3,32863.3,32867.4,32870.4,32864.9,32866.9,,,,,52
2023-03-08 13:58:00,32863.8,32873.8,32863.8,32871.3,32867.4,32877.4,32867.4,32874.9,,,,,53
2023-03-08 13:59:00,32870.8,32871.8,32867.8,32868.3,32874.4,32875.4,32871.4,32871.9,,,,,96
2023-03-08 14:00:00,32867.8,32875.8,32864.3,32866.3,32871.4,32879.4,32867.9,32869.9,,,,,113
2023-03-08 14:01:00,32866.8,32870.8,32863.3,32865.8,32870.4,32874.4,32866.9,32869.4,,,,,96
2023-03-08 14:02:00,32866.3,32868.8,32860.3,32861.3,32869.9,32872.4,32863.9,32864.9,,,,,71
2023-03-08 14:03:00,32860.8,32870.3,32860.3,32868.3,32864.4,32873.9,32863.9,32871.9,,,,,50
2023-03-08 14:04:00,32868.8,32878.3,32868.8,32876.3,32872.4,32881.9,32872.4,32879.9,,,,,147
2023-03-08 14:05:00,32876.8,32878.3,32867.3,32870.3,32880.4,32881.9,32870.9,32873.9,,,,,67
2023-03-08 14:06:00,32869.8,32872.8,32868.3,32869.3,32873.4,32876.4,32871.9,32872.9,,,,,35
2023-03-08 14:07:00,32869.8,32871.3,32862.3,32863.3,32873.4,32874.9,32865.9,32866.9,,,,,35
2023-03-08 14:08:00,32863.8,32865.3,32860.3,32861.3,32867.4,32868.9,32863.9,32864.9,,,,,52
2023-03-08 14:09:00,32861.8,32861.8,32851.3,32852.3,32865.4,32865.4,32854.9,32855.9,,,,,84
2023-03-08 14:10:00,32852.8,32854.3,32845.3,32852.3,32856.4,32857.9,32848.9,32855.9,,,,,113
2023-03-08 14:11:00,32852.8,32855.8,32849.3,32851.3,32856.4,32859.4,32852.9,32854.9,,,,,52
2023-03-08 14:12:00,32851.8,32856.8,32851.3,32852.3,32855.4,32860.4,32854.9,32855.9,,,,,65
2023-03-08 14:13:00,32852.8,32858.3,32852.3,32853.8,32856.4,32861.9,32855.9,32857.4,,,,,72
2023-03-08 14:14:00,32854.3,32861.8,32854.3,32859.3,32857.9,32865.4,32857.9,32862.9,,,,,46
2023-03-08 14:15:00,32859.8,32870.3,32859.8,32868.8,32863.4,32873.9,32863.4,32872.4,,,,,81
2023-03-08 14:16:00,32869.3,32873.3,32867.8,32872.3,32872.9,32876.9,32871.4,32875.9,,,,,86
2023-03-08 14:17:00,32871.8,32881.3,32871.8,32880.3,32875.4,32884.9,32875.4,32883.9,,,,,122
2023-03-08 14:18:00,32879.3,32883.8,32875.8,32877.3,32882.9,32887.4,32879.4,32880.9,,,,,69
2023-03-08 14:19:00,32876.8,32882.8,32875.8,32881.8,32880.4,32886.4,32879.4,32885.4,,,,,82
2023-03-08 14:20:00,32882.3,32885.3,32879.3,32881.8,32885.9,32888.9,32882.9,32885.4,,,,,48
2023-03-08 14:21:00,32880.3,32881.3,32875.8,32876.3,32883.9,32884.9,32879.4,32879.9,,,,,68
2023-03-08 14:22:00,32875.8,32878.3,32867.8,32869.3,32879.4,32881.9,32871.4,32872.9,,,,,65
2023-03-08 14:23:00,32868.8,32870.3,32861.8,32863.3,32872.4,32873.9,32865.4,32866.9,,,,,91
2023-03-08 14:24:00,32862.8,32869.8,32861.8,32868.3,32866.4,32873.4,32865.4,32871.9,,,,,52
2023-03-08 14:25:00,32869.3,32869.3,32861.3,32861.3,32872.9,32872.9,32864.9,32864.9,,,,,164
2023-03-08 14:26:00,32860.8,32863.8,32858.3,32858.3,32864.4,32867.4,32861.9,32861.9,,,,,56
2023-03-08 14:27:00,32858.8,32864.8,32858.3,32863.3,32862.4,32868.4,32861.9,32866.9,,,,,67
2023-03-08 14:28:00,32862.8,32863.3,32855.3,32860.3,32866.4,32866.9,32858.9,32863.9,,,,,115
2023-03-08 14:29:00,32860.8,32863.3,32842.3,32844.3,32864.4,32866.9,32845.9,32847.9,,,,,280
2023-03-08 14:30:00,32844.9,32881.9,32830.4,32875.9,32847.3,32884.3,32832.8,32878.3,,,,,1248
2023-03-08 14:31:00,32876.4,32877.9,32852.9,32869.9,32878.8,32880.3,32855.3,32872.3,,,,,893
2023-03-08 14:32:00,32871.9,32903.9,32869.4,32887.9,32874.3,32906.3,32871.8,32890.3,,,,,1085
2023-03-08 14:33:00,32888.4,32893.9,32853.9,32854.9,32890.8,32896.3,32856.3,32857.3,,,,,815
2023-03-08 14:34:00,32853.9,32876.9,32849.4,32866.9,32856.3,32879.3,32851.8,32869.3,,,,,584
2023-03-08 14:35:00,32867.4,32872.4,32855.9,32859.4,32869.8,32874.8,32858.3,32861.8,,,,,706
2023-03-08 14:36:00,32859.9,32874.9,32848.9,32866.9,32862.3,32877.3,32851.3,32869.3,,,,,580
2023-03-08 14:37:00,32867.4,32870.4,32855.4,32863.9,32869.8,32872.8,32857.8,32866.3,,,,,451
2023-03-08 14:38:00,32864.4,32867.9,32841.4,32845.4,32866.8,32870.3,32843.8,32847.8,,,,,818
2023-03-08 14:39:00,32845.9,32854.4,32836.4,32838.4,32848.3,32856.8,32838.8,32840.8,,,,,576
2023-03-08 14:40:00,32839.9,32854.4,32835.9,32851.4,32842.3,32856.8,32838.3,32853.8,,,,,659
2023-03-08 14:41:00,32850.4,32867.9,32846.4,32851.4,32852.8,32870.3,32848.8,32853.8,,,,,552
2023-03-08 14:42:00,32851.9,32853.4,32836.9,32842.9,32854.3,32855.8,32839.3,32845.3,,,,,352
2023-03-08 14:43:00,32842.4,32858.4,32833.4,32855.9,32844.8,32860.8,32835.8,32858.3,,,,,337
2023-03-08 14:44:00,32855.4,32868.9,32834.9,32838.4,32857.8,32871.3,32837.3,32840.8,,,,,532
2023-03-08 14:45:00,32839.4,32853.4,32830.9,32850.9,32841.8,32855.8,32833.3,32853.3,,,,,477
2023-03-08 14:46:00,32851.4,32856.4,32833.9,32834.4,32853.8,32858.8,32836.3,32836.8,,,,,330
2023-03-08 14:47:00,32834.9,32842.4,32831.9,32835.4,32837.3,32844.8,32834.3,32837.8,,,,,222
2023-03-08 14:48:00,32835.9,32861.9,32835.9,32859.4,32838.3,32864.3,32838.3,32861.8,,,,,496
2023-03-08 14:49:00,32859.9,32865.9,32839.9,32844.9,32862.3,32868.3,32842.3,32847.3,,,,,478
2023-03-08 14:50:00,32845.4,32854.4,32841.4,32854.4,32847.8,32856.8,32843.8,32856.8,,,,,255
2023-03-08 14:51:00,32853.9,32859.4,32841.9,32852.4,32856.3,32861.8,32844.3,32854.8,,,,,246
2023-03-08 14:52:00,32854.4,32859.4,32842.4,32844.4,32856.8,32861.8,32844.8,32846.8,,,,,133
2023-03-08 14:53:00,32844.9,32851.4,32839.4,32849.4,32847.3,32853.8,32841.8,32851.8,,,,,203
2023-03-08 14:54:00,32848.9,32857.9,32837.4,32847.4,32851.3,32860.3,32839.8,32849.8,,,,,222
2023-03-08 14:55:00,32846.9,32869.4,32846.4,32861.4,32849.3,32871.8,32848.8,32863.8,,,,,282
2023-03-08 14:56:00,32860.9,32866.4,32853.9,32861.9,32863.3,32868.8,32856.3,32864.3,,,,,114
2023-03-08 14:57:00,32861.4,32884.4,32854.9,32880.4,32863.8,32886.8,32857.3,32882.8,,,,,367
2023-03-08 14:58:00,32879.9,32884.4,32865.4,32870.4,32882.3,32886.8,32867.8,32872.8,,,,,288
2023-03-08 14:59:00,32869.9,32869.9,32853.4,32863.9,32872.3,32872.3,32855.8,32866.3,,,,,311
2023-03-08 15:00:00,32864.9,32869.4,32757.4,32789.4,32867.3,32871.8,32759.8,32791.8,,,,,2980
2023-03-08 15:01:00,32789.9,32789.9,32722.4,32749.9,32792.3,32792.3,32724.8,32752.3,,,,,1745
2023-03-08 15:02:00,32749.4,32813.9,32734.4,32806.4,32751.8,32816.3,32736.8,32808.8,,,,,1234
2023-03-08 15:03:00,32805.9,32826.4,32781.4,32792.4,32808.3,32828.8,32783.8,32794.8,,,,,1290
2023-03-08 15:04:00,32792.9,32837.9,32791.9,32813.9,32795.3,32840.3,32794.3,32816.3,,,,,751
2023-03-08 15:05:00,32812.4,32829.4,32811.4,32815.4,32814.8,32831.8,32813.8,32817.8,,,,,551
2023-03-08 15:06:00,32815.9,32824.4,32799.9,32807.9,32818.3,32826.8,32802.3,32810.3,,,,,475
2023-03-08 15:07:00,32808.4,32820.4,32796.4,32809.4,32810.8,32822.8,32798.8,32811.8,,,,,624
2023-03-08 15:08:00,32809.9,32814.4,32792.4,32794.4,32812.3,32816.8,32794.8,32796.8,,,,,479
2023-03-08 15:09:00,32795.4,32837.4,32784.9,32822.9,32797.8,32839.8,32787.3,32825.3,,,,,1043
2023-03-08 15:10:00,32823.4,32855.4,32816.9,32843.4,32825.8,32857.8,32819.3,32845.8,,,,,860
2023-03-08 15:11:00,32844.4,32861.9,32814.9,32819.4,32846.8,32864.3,32817.3,32821.8,,,,,1105
2023-03-08 15:12:00,32821.4,32841.4,32809.4,32838.4,32823.8,32843.8,32811.8,32840.8,,,,,517
2023-03-08 15:13:00,32837.9,32843.4,32800.4,32804.9,32840.3,32845.8,32802.8,32807.3,,,,,606
2023-03-08 15:14:00,32804.4,32813.9,32797.4,32805.9,32806.8,32816.3,32799.8,32808.3,,,,,486
2023-03-08 15:15:00,32805.4,32805.9,32783.9,32795.4,32807.8,32808.3,32786.3,32797.8,,,,,731
2023-03-08 15:16:00,32794.9,32801.9,32782.4,32786.4,32797.3,32804.3,32784.8,32788.8,,,,,443
2023-03-08 15:17:00,32785.9,32794.9,32778.4,32784.9,32788.3,32797.3,32780.8,32787.3,,,,,408
2023-03-08 15:18:00,32785.4,32795.9,32755.9,32759.9,32787.8,32798.3,32758.3,32762.3,,,,,684
2023-03-08 15:19:00,32759.4,32764.9,32748.9,32761.4,32761.8,32767.3,32751.3,32763.8,,,,,568
2023-03-08 15:20:00,32760.9,32771.4,32742.4,32743.9,32763.3,32773.8,32744.8,32746.3,,,,,446
2023-03-08 15:21:00,32743.4,32750.9,32723.4,32748.9,32745.8,32753.3,32725.8,32751.3,,,,,872
2023-03-08 15:22:00,32749.4,32804.4,32737.4,32790.9,32751.8,32806.8,32739.8,32793.3,,,,,1224
2023-03-08 15:23:00,32790.4,32832.4,32783.9,32830.4,32792.8,32834.8,32786.3,32832.8,,,,,1029
2023-03-08 15:24:00,32829.4,32851.4,32817.9,32837.9,32831.8,32853.8,32820.3,32840.3,,,,,1339
2023-03-08 15:25:00,32838.4,32857.4,32814.9,32835.4,32840.8,32859.8,32817.3,32837.8,,,,,1044
2023-03-08 15:26:00,32837.4,32850.4,32824.4,32836.9,32839.8,32852.8,32826.8,32839.3,,,,,559
2023-03-08 15:27:00,32836.4,32845.4,32812.4,32819.4,32838.8,32847.8,32814.8,32821.8,,,,,457
2023-03-08 15:28:00,32819.9,32821.4,32792.9,32809.4,32822.3,32823.8,32795.3,32811.8,,,,,599
2023-03-08 15:29:00,32808.4,32814.4,32798.9,32800.9,32810.8,32816.8,32801.3,32803.3,,,,,377
2023-03-08 15:30:00,32800.4,32810.9,32783.4,32806.4,32802.8,32813.3,32785.8,32808.8,,,,,640
2023-03-08 15:31:00,32807.4,32847.4,32807.4,32813.4,32809.8,32849.8,32809.8,32815.8,,,,,858
2023-03-08 15:32:00,32813.9,32845.9,32809.4,32842.4,32816.3,32848.3,32811.8,32844.8,,,,,510
2023-03-08 15:33:00,32841.9,32870.4,32839.9,32857.4,32844.3,32872.8,32842.3,32859.8,,,,,1124
2023-03-08 15:34:00,32856.9,32860.4,32842.9,32852.4,32859.3,32862.8,32845.3,32854.8,,,,,503
2023-03-08 15:35:00,32851.4,32867.9,32842.4,32865.9,32853.8,32870.3,32844.8,32868.3,,,,,492
2023-03-08 15:36:00,32865.4,32870.4,32840.4,32850.4,32867.8,32872.8,32842.8,32852.8,,,,,526
2023-03-08 15:37:00,32849.9,32853.9,32831.4,32833.4,32852.3,32856.3,32833.8,32835.8,,,,,407
2023-03-08 15:38:00,32832.9,32846.4,32832.4,32845.4,32835.3,32848.8,32834.8,32847.8,,,,,399
2023-03-08 15:39:00,32847.4,32848.4,32814.4,32830.9,32849.8,32850.8,32816.8,32833.3,,,,,446
2023-03-08 15:40:00,32831.4,32834.4,32817.9,32827.4,32833.8,32836.8,32820.3,32829.8,,,,,669
2023-03-08 15:41:00,32829.4,32830.4,32804.4,32811.9,32831.8,32832.8,32806.8,32814.3,,,,,442
2023-03-08 15:42:00,32812.4,32821.9,32807.4,32812.4,32814.8,32824.3,32809.8,32814.8,,,,,252
2023-03-08 15:43:00,32811.9,32818.9,32800.4,32805.4,32814.3,32821.3,32802.8,32807.8,,,,,379
2023-03-08 15:44:00,32805.9,32813.4,32797.4,32799.9,32808.3,32815.8,32799.8,32802.3,,,,,233
2023-03-08 15:45:00,32799.4,32804.4,32781.4,32793.4,32801.8,32806.8,32783.8,32795.8,,,,,406
2023-03-08 15:46:00,32793.9,32807.4,32790.4,32796.9,32796.3,32809.8,32792.8,32799.3,,,,,291
2023-03-08 15:47:00,32796.4,32807.4,32774.4,32781.4,32798.8,32809.8,32776.8,32783.8,,,,,362
2023-03-08 15:48:00,32781.9,32788.4,32775.4,32784.9,32784.3,32790.8,32777.8,32787.3,,,,,262
2023-03-08 15:49:00,32784.4,32785.4,32756.4,32761.4,32786.8,32787.8,32758.8,32763.8,,,,,456
2023-03-08 15:50:00,32761.9,32774.4,32748.4,32770.4,32764.3,32776.8,32750.8,32772.8,,,,,522
2023-03-08 15:51:00,32770.9,32777.4,32751.9,32760.4,32773.3,32779.8,32754.3,32762.8,,,,,290
2023-03-08 15:52:00,32758.4,32764.4,32741.4,32749.9,32760.8,32766.8,32743.8,32752.3,,,,,368
2023-03-08 15:53:00,32750.4,32766.4,32744.4,32758.4,32752.8,32768.8,32746.8,32760.8,,,,,282
2023-03-08 15:54:00,32757.9,32768.9,32755.4,32757.9,32760.3,32771.3,32757.8,32760.3,,,,,271
2023-03-08 15:55:00,32758.4,32763.4,32749.4,32760.9,32760.8,32765.8,32751.8,32763.3,,,,,219
2023-03-08 15:56:00,32761.4,32763.4,32753.4,32754.4,32763.8,32765.8,32755.8,32756.8,,,,,255
2023-03-08 15:57:00,32753.9,32755.4,32727.9,32733.4,32756.3,32757.8,32730.3,32735.8,,,,,416
2023-03-08 15:58:00,32733.9,32757.4,32732.9,32752.4,32736.3,32759.8,32735.3,32754.8,,,,,313
2023-03-08 15:59:00,32751.9,32753.9,32740.4,32744.9,32754.3,32756.3,32742.8,32747.3,,,,,323
2023-03-08 16:00:00,32744.4,32762.9,32744.4,32759.4,32746.8,32765.3,32746.8,32761.8,,,,,397
2023-03-08 16:01:00,32758.9,32760.4,32747.4,32752.4,32761.3,32762.8,32749.8,32754.8,,,,,339
2023-03-08 16:02:00,32751.9,32755.4,32739.9,32749.9,32754.3,32757.8,32742.3,32752.3,,,,,227
2023-03-08 16:03:00,32750.4,32766.9,32746.4,32757.9,32752.8,32769.3,32748.8,32760.3,,,,,250
2023-03-08 16:04:00,32756.4,32757.4,32746.9,32754.9,32758.8,32759.8,32749.3,32757.3,,,,,205
2023-03-08 16:05:00,32755.4,32782.4,32755.4,32781.9,32757.8,32784.8,32757.8,32784.3,,,,,379
2023-03-08 16:06:00,32781.4,32789.4,32776.4,32782.4,32783.8,32791.8,32778.8,32784.8,,,,,373
2023-03-08 16:07:00,32781.9,32796.4,32780.4,32791.4,32784.3,32798.8,32782.8,32793.8,,,,,298
2023-03-08 16:08:00,32791.9,32797.4,32780.4,32788.9,32794.3,32799.8,32782.8,32791.3,,,,,231
2023-03-08 16:09:00,32789.4,32791.4,32779.9,32787.4,32791.8,32793.8,32782.3,32789.8,,,,,230
2023-03-08 16:10:00,32786.4,32799.9,32786.4,32796.4,32788.8,32802.3,32788.8,32798.8,,,,,275
2023-03-08 16:11:00,32795.9,32797.4,32789.4,32791.4,32798.3,32799.8,32791.8,32793.8,,,,,134
2023-03-08 16:12:00,32790.9,32791.9,32757.4,32777.9,32793.3,32794.3,32759.8,32780.3,,,,,424
2023-03-08 16:13:00,32777.4,32784.4,32774.4,32780.4,32779.8,32786.8,32776.8,32782.8,,,,,206
2023-03-08 16:14:00,32779.9,32782.4,32765.9,32775.4,32782.3,32784.8,32768.3,32777.8,,,,,140
2023-03-08 16:15:00,32774.9,32785.4,32771.4,32784.4,32777.3,32787.8,32773.8,32786.8,,,,,238
2023-03-08 16:16:00,32784.9,32792.9,32775.4,32776.4,32787.3,32795.3,32777.8,32778.8,,,,,233
2023-03-08 16:17:00,32776.9,32779.9,32768.4,32772.4,32779.3,32782.3,32770.8,32774.8,,,,,150
2023-03-08 16:18:00,32771.9,32772.9,32756.4,32772.4,32774.3,32775.3,32758.8,32774.8,,,,,201
2023-03-08 16:19:00,32771.9,32778.4,32760.4,32762.9,32774.3,32780.8,32762.8,32765.3,,,,,138
2023-03-08 16:20:00,32763.4,32773.9,32756.4,32770.4,32765.8,32776.3,32758.8,32772.8,,,,,244
2023-03-08 16:21:00,32771.4,32784.4,32763.4,32775.9,32773.8,32786.8,32765.8,32778.3,,,,,222
2023-03-08 16:22:00,32775.4,32782.9,32772.4,32773.4,32777.8,32785.3,32774.8,32775.8,,,,,141
2023-03-08 16:23:00,32773.9,32783.4,32768.4,32780.4,32776.3,32785.8,32770.8,32782.8,,,,,160
2023-03-08 16:24:00,32779.9,32784.4,32763.8,32766.3,32782.3,32786.8,32766.2,32768.7,,,,,142
2023-03-08 16:25:00,32766.8,32774.3,32752.3,32772.3,32769.2,32776.7,32754.7,32774.7,,,,,265
2023-03-08 16:26:00,32771.8,32778.8,32766.3,32766.3,32774.2,32781.2,32768.7,32768.7,,,,,149
2023-03-08 16:27:00,32766.8,32780.3,32766.8,32771.8,32769.2,32782.7,32769.2,32774.2,,,,,145
2023-03-08 16:28:00,32772.3,32775.3,32755.3,32761.3,32774.7,32777.7,32757.7,32763.7,,,,,236
2023-03-08 16:29:00,32760.8,32763.3,32745.8,32760.8,32763.2,32765.7,32748.2,32763.2,,,,,340
2023-03-08 16:30:00,32761.3,32765.8,32745.8,32746.3,32763.7,32768.2,32748.2,32748.7,,,,,311
2023-03-08 16:31:00,32746.8,32749.3,32734.8,32739.8,32749.2,32751.7,32737.2,32742.2,,,,,340
2023-03-08 16:32:00,32740.3,32740.3,32723.3,32726.3,32742.7,32742.7,32725.7,32728.7,,,,,441
2023-03-08 16:33:00,32725.8,32741.3,32722.3,32738.3,32728.2,32743.7,32724.7,32740.7,,,,,391
2023-03-08 16:34:00,32737.8,32738.3,32723.3,32726.3,32740.2,32740.7,32725.7,32728.7,,,,,233
2023-03-08 16:35:00,32725.3,32725.3,32703.3,32715.8,32727.7,32727.7,32705.7,32718.2,,,,,863
2023-03-08 16:36:00,32716.3,32724.8,32706.3,32724.3,32718.7,32727.2,32708.7,32726.7,,,,,268
2023-03-08 16:37:00,32723.8,32736.8,32721.3,32730.8,32726.2,32739.2,32723.7,32733.2,,,,,309
2023-03-08 16:38:00,32731.3,32739.3,32729.8,32738.8,32733.7,32741.7,32732.2,32741.2,,,,,164
2023-03-08 16:39:00,32738.3,32750.3,32738.3,32747.8,32740.7,32752.7,32740.7,32750.2,,,,,295
2023-03-08 16:40:00,32748.3,32759.3,32748.3,32758.3,32750.7,32761.7,32750.7,32760.7,,,,,266
2023-03-08 16:41:00,32758.8,32778.8,32755.8,32776.3,32761.2,32781.2,32758.2,32778.7,,,,,556
2023-03-08 16:42:00,32775.3,32782.8,32770.3,32775.8,32777.7,32785.2,32772.7,32778.2,,,,,231
2023-03-08 16:43:00,32775.3,32784.3,32771.3,32771.3,32777.7,32786.7,32773.7,32773.7,,,,,175
2023-03-08 16:44:00,32773.3,32774.3,32764.3,32771.8,32775.7,32776.7,32766.7,32774.2,,,,,203
2023-03-08 16:45:00,32771.3,32780.3,32769.3,32773.3,32773.7,32782.7,32771.7,32775.7,,,,,149
2023-03-08 16:46:00,32775.3,32797.3,32773.8,32786.3,32777.7,32799.7,32776.2,32788.7,,,,,433
2023-03-08 16:47:00,32785.8,32791.3,32783.8,32791.3,32788.2,32793.7,32786.2,32793.7,,,,,135
2023-03-08 16:48:00,32790.8,32836.3,32789.3,32825.3,32793.2,32838.7,32791.7,32827.7,,,,,1115
2023-03-08 16:49:00,32824.3,32843.8,32821.8,32832.8,32826.7,32846.2,32824.2,32835.2,,,,,581
2023-03-08 16:50:00,32833.3,32835.8,32818.8,32834.3,32835.7,32838.2,32821.2,32836.7,,,,,424
2023-03-08 16:51:00,32833.8,32847.3,32826.8,32844.3,32836.2,32849.7,32829.2,32846.7,,,,,350
2023-03-08 16:52:00,32844.8,32846.3,32825.3,32829.8,32847.2,32848.7,32827.7,32832.2,,,,,276
2023-03-08 16:53:00,32830.3,32838.8,32828.3,32831.8,32832.7,32841.2,32830.7,32834.2,,,,,247
2023-03-08 16:54:00,32832.3,32835.8,32823.3,32825.3,32834.7,32838.2,32825.7,32827.7,,,,,173
2023-03-08 16:55:00,32824.8,32828.3,32815.3,32822.3,32827.2,32830.7,32817.7,32824.7,,,,,233
2023-03-08 16:56:00,32822.8,32834.3,32818.3,32823.3,32825.2,32836.7,32820.7,32825.7,,,,,238
2023-03-08 16:57:00,32822.8,32827.8,32819.3,32823.3,32825.2,32830.2,32821.7,32825.7,,,,,112
2023-03-08 16:58:00,32824.3,32825.3,32804.3,32805.3,32826.7,32827.7,32806.7,32807.7,,,,,284
2023-03-08 16:59:00,32805.8,32812.8,32801.3,32810.3,32808.2,32815.2,32803.7,32812.7,,,,,212
2023-03-08 17:00:00,32810.8,32820.8,32808.3,32814.3,32813.2,32823.2,32810.7,32816.7,,,,,186
2023-03-08 17:01:00,32813.8,32818.3,32809.8,32815.3,32816.2,32820.7,32812.2,32817.7,,,,,214
2023-03-08 17:02:00,32815.8,32820.3,32804.8,32805.3,32818.2,32822.7,32807.2,32807.7,,,,,161
2023-03-08 17:03:00,32805.8,32807.3,32795.8,32796.3,32808.2,32809.7,32798.2,32798.7,,,,,159
2023-03-08 17:04:00,32798.3,32799.3,32792.3,32792.8,32800.7,32801.7,32794.7,32795.2,,,,,165
2023-03-08 17:05:00,32793.3,32800.8,32791.3,32798.8,32795.7,32803.2,32793.7,32801.2,,,,,119
2023-03-08 17:06:00,32799.3,32799.3,32778.3,32779.8,32801.7,32801.7,32780.7,32782.2,,,,,236
2023-03-08 17:07:00,32779.3,32780.3,32757.8,32762.8,32781.7,32782.7,32760.2,32765.2,,,,,349
2023-03-08 17:08:00,32762.3,32764.8,32746.3,32749.8,32764.7,32767.2,32748.7,32752.2,,,,,313
2023-03-08 17:09:00,32750.8,32759.3,32743.8,32748.3,32753.2,32761.7,32746.2,32750.7,,,,,225
2023-03-08 17:10:00,32749.3,32751.8,32743.3,32751.3,32751.7,32754.2,32745.7,32753.7,,,,,165
2023-03-08 17:11:00,32750.8,32754.3,32737.8,32744.8,32753.2,32756.7,32740.2,32747.2,,,,,215
2023-03-08 17:12:00,32744.3,32745.8,32710.8,32720.3,32746.7,32748.2,32713.2,32722.7,,,,,538
2023-03-08 17:13:00,32720.8,32725.8,32706.8,32714.3,32723.2,32728.2,32709.2,32716.7,,,,,561
2023-03-08 17:14:00,32715.3,32715.3,32701.3,32702.8,32717.7,32717.7,32703.7,32705.2,,,,,322
2023-03-08 17:15:00,32701.3,32705.3,32693.8,32703.3,32703.7,32707.7,32696.2,32705.7,,,,,415
2023-03-08 17:16:00,32702.3,32710.3,32692.3,32700.3,32704.7,32712.7,32694.7,32702.7,,,,,272
2023-03-08 17:17:00,32699.8,32705.3,32692.8,32699.8,32702.2,32707.7,32695.2,32702.2,,,,,194
2023-03-08 17:18:00,32700.3,32722.8,32697.3,32722.8,32702.7,32725.2,32699.7,32725.2,,,,,351
2023-03-08 17:19:00,32722.3,32731.3,32719.3,32730.3,32724.7,32733.7,32721.7,32732.7,,,,,497
2023-03-08 17:20:00,32730.8,32731.3,32717.3,32729.3,32733.2,32733.7,32719.7,32731.7,,,,,159
2023-03-08 17:21:00,32728.8,32732.8,32722.3,32723.8,32731.2,32735.2,32724.7,32726.2,,,,,95
2023-03-08 17:22:00,32723.3,32725.8,32714.8,32725.3,32725.7,32728.2,32717.2,32727.7,,,,,244
2023-03-08 17:23:00,32724.8,32730.8,32720.3,32726.3,32727.2,32733.2,32722.7,32728.7,,,,,189
2023-03-08 17:24:00,32725.3,32729.3,32721.8,32724.3,32727.7,32731.7,32724.2,32726.7,,,,,121
2023-03-08 17:25:00,32723.8,32723.8,32713.8,32717.3,32726.2,32726.2,32716.2,32719.7,,,,,126
2023-03-08 17:26:00,32716.8,32719.3,32711.3,32715.3,32719.2,32721.7,32713.7,32717.7,,,,,110
2023-03-08 17:27:00,32714.8,32719.3,32709.3,32716.3,32717.2,32721.7,32711.7,32718.7,,,,,114
2023-03-08 17:28:00,32716.8,32716.8,32693.3,32695.8,32719.2,32719.2,32695.7,32698.2,,,,,336
2023-03-08 17:29:00,32696.3,32705.3,32691.8,32698.8,32698.7,32707.7,32694.2,32701.2,,,,,250
2023-03-08 17:30:00,32697.3,32698.8,32683.8,32694.3,32699.7,32701.2,32686.2,32696.7,,,,,454
2023-03-08 17:31:00,32693.8,32696.3,32662.3,32666.3,32696.2,32698.7,32664.7,32668.7,,,,,668
2023-03-08 17:32:00,32667.3,32667.3,32637.3,32655.8,32669.7,32669.7,32639.7,32658.2,,,,,937
2023-03-08 17:33:00,32655.3,32674.8,32655.3,32674.8,32657.7,32677.2,32657.7,32677.2,,,,,334
2023-03-08 17:34:00,32674.3,32675.3,32659.8,32667.8,32676.7,32677.7,32662.2,32670.2,,,,,248
2023-03-08 17:35:00,32667.3,32677.3,32661.8,32675.8,32669.7,32679.7,32664.2,32678.2,,,,,164
2023-03-08 17:36:00,32675.3,32698.3,32674.3,32695.8,32677.7,32700.7,32676.7,32698.2,,,,,396
2023-03-08 17:37:00,32695.3,32701.8,32693.3,32700.3,32697.7,32704.2,32695.7,32702.7,,,,,242
2023-03-08 17:38:00,32700.8,32705.8,32692.8,32703.8,32703.2,32708.2,32695.2,32706.2,,,,,230
2023-03-08 17:39:00,32703.3,32709.3,32695.8,32702.3,32705.7,32711.7,32698.2,32704.7,,,,,152
2023-03-08 17:40:00,32702.8,32721.8,32698.3,32720.8,32705.2,32724.2,32700.7,32723.2,,,,,361
2023-03-08 17:41:00,32720.3,32721.3,32706.3,32707.8,32722.7,32723.7,32708.7,32710.2,,,,,251
