,bid,bid,bid,bid,ask,ask,ask,ask,last,last,last,last,last
2023-03-06 02:19:00,33379.1,33380.1,33378.1,33378.1,33383.9,33384.9,33382.9,33382.9,,,,,4
2023-03-06 02:20:00,33377.1,33377.1,33370.6,33373.6,33381.9,33381.9,33375.4,33378.4,,,,,21
2023-03-06 02:21:00,33373.1,33374.6,33371.6,33372.1,33377.9,33379.4,33376.4,33376.9,,,,,2
2023-03-06 02:22:00,33372.6,33372.6,33370.6,33370.6,33377.4,33377.4,33375.4,33375.4,,,,,8
2023-03-06 02:23:00,33371.1,33373.1,33371.1,33372.6,33375.9,33377.9,33375.9,33377.4,,,,,12
2023-03-06 02:24:00,33373.1,33375.6,33372.6,33375.6,33377.9,33380.4,33377.4,33380.4,,,,,17
2023-03-06 02:25:00,33376.1,33377.6,33373.6,33373.6,33380.9,33382.4,33378.4,33378.4,,,,,5
2023-03-06 02:26:00,33373.1,33373.6,33370.6,33371.6,33377.9,33378.4,33375.4,33376.4,,,,,2
2023-03-06 02:27:00,33372.1,33375.1,33370.6,33375.1,33376.9,33379.9,33375.4,33379.9,,,,,4
2023-03-06 02:28:00,33374.6,33376.6,33374.6,33376.6,33379.4,33381.4,33379.4,33381.4,,,,,3
2023-03-06 02:29:00,33376.1,33377.6,33375.6,33376.6,33380.9,33382.4,33380.4,33381.4,,,,,11
2023-03-06 02:30:00,33376.1,33380.1,33375.6,33380.1,33380.9,33384.9,33380.4,33384.9,,,,,30
2023-03-06 02:31:00,33382.6,33382.6,33379.1,33380.1,33387.4,33387.4,33383.9,33384.9,,,,,18
2023-03-06 02:32:00,33379.6,33380.1,33375.6,33376.6,33384.4,33384.9,33380.4,33381.4,,,,,2
2023-03-06 02:33:00,33377.6,33380.1,33376.6,33380.1,33382.4,33384.9,33381.4,33384.9,,,,,1
2023-03-06 02:34:00,33379.6,33380.6,33375.1,33378.6,33384.4,33385.4,33379.9,33383.4,,,,,4
2023-03-06 02:35:00,33378.1,33379.6,33377.6,33377.6,33382.9,33384.4,33382.4,33382.4,,,,,5
2023-03-06 02:36:00,33377.1,33379.6,33376.1,33378.6,33381.9,33384.4,33380.9,33383.4,,,,,4
2023-03-06 02:37:00,33379.1,33415.1,33379.1,33405.6,33383.9,33419.9,33383.9,33410.4,,,,,477
2023-03-06 02:38:00,33401.6,33412.1,33400.6,33404.6,33406.4,33416.9,33405.4,33409.4,,,,,77
2023-03-06 02:39:00,33406.6,33410.1,33402.6,33405.6,33411.4,33414.9,33407.4,33410.4,,,,,99
2023-03-06 02:40:00,33405.1,33443.6,33400.1,33443.1,33409.9,33448.4,33404.9,33447.9,,,,,500
2023-03-06 02:41:00,33442.6,33443.6,33433.1,33439.6,33447.4,33448.4,33437.9,33444.4,,,,,83
2023-03-06 02:42:00,33439.1,33440.6,33433.1,33440.6,33443.9,33445.4,33437.9,33445.4,,,,,75
2023-03-06 02:43:00,33441.1,33447.6,33434.1,33434.6,33445.9,33452.4,33438.9,33439.4,,,,,69
2023-03-06 02:44:00,33434.1,33437.6,33431.6,33432.6,33438.9,33442.4,33436.4,33437.4,,,,,137
2023-03-06 02:45:00,33432.1,33435.6,33425.6,33426.6,33436.9,33440.4,33430.4,33431.4,,,,,40
2023-03-06 02:46:00,33426.1,33434.1,33426.1,33429.6,33430.9,33438.9,33430.9,33434.4,,,,,71
2023-03-06 02:47:00,33430.6,33438.6,33428.6,33435.6,33435.4,33443.4,33433.4,33440.4,,,,,76
2023-03-06 02:48:00,33435.1,33437.1,33431.6,33431.6,33439.9,33441.9,33436.4,33436.4,,,,,17
2023-03-06 02:49:00,33431.1,33438.6,33431.1,33436.6,33435.9,33443.4,33435.9,33441.4,,,,,18
2023-03-06 02:50:00,33436.1,33438.1,33434.1,33434.6,33440.9,33442.9,33438.9,33439.4,,,,,11
2023-03-06 02:51:00,33435.1,33436.1,33427.6,33430.6,33439.9,33440.9,33432.4,33435.4,,,,,48
2023-03-06 02:52:00,33431.1,33434.1,33426.6,33432.1,33435.9,33438.9,33431.4,33436.9,,,,,38
2023-03-06 02:53:00,33430.1,33433.1,33429.6,33432.6,33434.9,33437.9,33434.4,33437.4,,,,,10
2023-03-06 02:54:00,33433.1,33434.6,33432.1,33432.6,33437.9,33439.4,33436.9,33437.4,,,,,4
2023-03-06 02:55:00,33433.1,33437.1,33431.6,33436.6,33437.9,33441.9,33436.4,33441.4,,,,,14
2023-03-06 02:56:00,33435.1,33436.6,33428.1,33430.6,33439.9,33441.4,33432.9,33435.4,,,,,69
2023-03-06 02:57:00,33430.1,33434.6,33429.1,33432.6,33434.9,33439.4,33433.9,33437.4,,,,,37
2023-03-06 02:58:00,33432.1,33432.1,33429.1,33431.6,33436.9,33436.9,33433.9,33436.4,,,,,15
2023-03-06 02:59:00,33432.1,33432.1,33426.1,33427.6,33436.9,33436.9,33430.9,33432.4,,,,,23
2023-03-06 03:00:00,33428.1,33431.1,33426.6,33430.6,33432.9,33435.9,33431.4,33435.4,,,,,21
2023-03-06 03:01:00,33431.1,33433.1,33430.6,33433.1,33435.9,33437.9,33435.4,33437.9,,,,,6
2023-03-06 03:02:00,33432.6,33433.6,33426.6,33427.6,33437.4,33438.4,33431.4,33432.4,,,,,22
2023-03-06 03:03:00,33427.1,33432.6,33426.6,33428.6,33431.9,33437.4,33431.4,33433.4,,,,,17
2023-03-06 03:04:00,33429.1,33432.6,33428.6,33430.1,33433.9,33437.4,33433.4,33434.9,,,,,20
2023-03-06 03:05:00,33430.6,33433.6,33430.6,33432.1,33435.4,33438.4,33435.4,33436.9,,,,,19
2023-03-06 03:06:00,33431.6,33432.1,33427.6,33427.6,33436.4,33436.9,33432.4,33432.4,,,,,6
2023-03-06 03:07:00,33427.1,33429.6,33426.6,33429.6,33431.9,33434.4,33431.4,33434.4,,,,,1
2023-03-06 03:08:00,33429.1,33429.1,33426.6,33427.6,33433.9,33433.9,33431.4,33432.4,,,,,1
2023-03-06 03:09:00,33428.1,33428.6,33425.6,33426.6,33432.9,33433.4,33430.4,33431.4,,,,,6
2023-03-06 03:10:00,33425.6,33428.1,33424.6,33424.6,33430.4,33432.9,33429.4,33429.4,,,,,17
2023-03-06 03:11:00,33425.1,33426.6,33424.1,33425.6,33429.9,33431.4,33428.9,33430.4,,,,,3
2023-03-06 03:12:00,33427.1,33427.6,33425.6,33426.6,33431.9,33432.4,33430.4,33431.4,,,,,11
2023-03-06 03:13:00,33426.1,33427.1,33424.6,33425.1,33430.9,33431.9,33429.4,33429.9,,,,,8
2023-03-06 03:14:00,33424.6,33425.6,33421.1,33421.1,33429.4,33430.4,33425.9,33425.9,,,,,12
2023-03-06 03:15:00,33420.6,33423.6,33419.6,33421.6,33425.4,33428.4,33424.4,33426.4,,,,,12
2023-03-06 03:16:00,33421.1,33423.6,33420.1,33420.1,33425.9,33428.4,33424.9,33424.9,,,,,7
2023-03-06 03:17:00,33420.6,33425.1,33418.1,33424.6,33425.4,33429.9,33422.9,33429.4,,,,,16
2023-03-06 03:18:00,33425.1,33427.6,33424.6,33426.6,33429.9,33432.4,33429.4,33431.4,,,,,12
2023-03-06 03:19:00,33426.1,33426.6,33421.6,33422.6,33430.9,33431.4,33426.4,33427.4,,,,,15
2023-03-06 03:20:00,33423.1,33423.6,33418.1,33418.1,33427.9,33428.4,33422.9,33422.9,,,,,38
2023-03-06 03:21:00,33417.6,33421.6,33416.1,33421.6,33422.4,33426.4,33420.9,33426.4,,,,,18
2023-03-06 03:22:00,33421.1,33422.1,33420.6,33422.1,33425.9,33426.9,33425.4,33426.9,,,,,3
2023-03-06 03:23:00,33421.6,33422.1,33419.1,33419.6,33426.4,33426.9,33423.9,33424.4,,,,,8
2023-03-06 03:24:00,33419.1,33424.6,33419.1,33423.6,33423.9,33429.4,33423.9,33428.4,,,,,10
2023-03-06 03:25:00,33422.1,33423.6,33421.6,33422.6,33426.9,33428.4,33426.4,33427.4,,,,,13
2023-03-06 03:26:00,33423.1,33425.1,33422.1,33422.6,33427.9,33429.9,33426.9,33427.4,,,,,6
2023-03-06 03:27:00,33423.1,33423.6,33420.6,33422.1,33427.9,33428.4,33425.4,33426.9,,,,,10
2023-03-06 03:28:00,33421.6,33423.6,33420.6,33422.6,33426.4,33428.4,33425.4,33427.4,,,,,3
2023-03-06 03:29:00,33422.1,33423.1,33421.1,33423.1,33426.9,33427.9,33425.9,33427.9,,,,,4
2023-03-06 03:30:00,33423.6,33425.1,33422.6,33424.6,33428.4,33429.9,33427.4,33429.4,,,,,10
2023-03-06 03:31:00,33424.1,33425.6,33422.6,33423.6,33428.9,33430.4,33427.4,33428.4,,,,,10
2023-03-06 03:32:00,33424.1,33425.6,33423.1,33425.6,33428.9,33430.4,33427.9,33430.4,,,,,10
2023-03-06 03:33:00,33425.1,33425.6,33423.6,33425.1,33429.9,33430.4,33428.4,33429.9,,,,,7
2023-03-06 03:34:00,33424.6,33427.6,33424.6,33425.1,33429.4,33432.4,33429.4,33429.9,,,,,34
2023-03-06 03:35:00,33424.6,33427.1,33423.6,33426.1,33429.4,33431.9,33428.4,33430.9,,,,,16
2023-03-06 03:36:00,33426.6,33428.1,33425.1,33426.6,33431.4,33432.9,33429.9,33431.4,,,,,15
2023-03-06 03:37:00,33426.1,33427.1,33424.6,33425.6,33430.9,33431.9,33429.4,33430.4,,,,,3
2023-03-06 03:38:00,33426.1,33428.6,33425.6,33427.1,33430.9,33433.4,33430.4,33431.9,,,,,24
2023-03-06 03:39:00,33427.6,33427.6,33421.6,33422.6,33432.4,33432.4,33426.4,33427.4,,,,,25
2023-03-06 03:40:00,33421.6,33422.1,33417.6,33419.1,33426.4,33426.9,33422.4,33423.9,,,,,65
2023-03-06 03:41:00,33419.6,33422.6,33419.1,33422.1,33424.4,33427.4,33423.9,33426.9,,,,,4
2023-03-06 03:42:00,33422.6,33423.1,33419.6,33422.1,33427.4,33427.9,33424.4,33426.9,,,,,8
2023-03-06 03:43:00,33422.6,33423.6,33419.6,33421.6,33427.4,33428.4,33424.4,33426.4,,,,,32
2023-03-06 03:44:00,33422.1,33422.6,33419.6,33419.6,33426.9,33427.4,33424.4,33424.4,,,,,24
2023-03-06 03:45:00,33420.1,33420.1,33413.1,33413.1,33424.9,33424.9,33417.9,33417.9,,,,,33
2023-03-06 03:46:00,33411.6,33417.6,33410.1,33413.1,33416.4,33422.4,33414.9,33417.9,,,,,47
2023-03-06 03:47:00,33413.6,33414.6,33412.6,33414.6,33418.4,33419.4,33417.4,33419.4,,,,,14
2023-03-06 03:48:00,33415.1,33416.6,33414.6,33416.6,33419.9,33421.4,33419.4,33421.4,,,,,6
2023-03-06 03:49:00,33416.1,33417.1,33413.6,33413.6,33420.9,33421.9,33418.4,33418.4,,,,,6
2023-03-06 03:50:00,33414.1,33418.6,33414.1,33418.1,33418.9,33423.4,33418.9,33422.9,,,,,15
2023-03-06 03:51:00,33418.6,33419.6,33415.1,33418.6,33423.4,33424.4,33419.9,33423.4,,,,,17
2023-03-06 03:52:00,33418.1,33419.1,33416.6,33417.6,33422.9,33423.9,33421.4,33422.4,,,,,10
2023-03-06 03:53:00,33417.1,33420.6,33417.1,33418.1,33421.9,33425.4,33421.9,33422.9,,,,,7
2023-03-06 03:54:00,33418.6,33421.1,33418.6,33419.6,33423.4,33425.9,33423.4,33424.4,,,,,8
2023-03-06 03:55:00,33420.1,33423.6,33420.1,33423.6,33424.9,33428.4,33424.9,33428.4,,,,,4
2023-03-06 03:56:00,33424.1,33427.6,33424.1,33424.6,33428.9,33432.4,33428.9,33429.4,,,,,18
2023-03-06 03:57:00,33425.1,33425.1,33424.6,33425.1,33429.9,33429.9,33429.4,33429.9,,,,,2
2023-03-06 03:58:00,33424.6,33425.1,33424.6,33424.6,33429.4,33429.9,33429.4,33429.4,,,,,7
2023-03-06 03:59:00,33423.6,33423.6,33421.1,33421.6,33428.4,33428.4,33425.9,33426.4,,,,,13
2023-03-06 04:00:00,33422.1,33427.1,33421.1,33425.6,33426.9,33431.9,33425.9,33430.4,,,,,23
2023-03-06 04:01:00,33425.1,33428.6,33424.6,33426.6,33429.9,33433.4,33429.4,33431.4,,,,,18
2023-03-06 04:02:00,33426.1,33427.6,33425.6,33426.6,33430.9,33432.4,33430.4,33431.4,,,,,1
2023-03-06 04:03:00,33426.1,33426.1,33422.6,33424.1,33430.9,33430.9,33427.4,33428.9,,,,,1
2023-03-06 04:04:00,33423.6,33423.6,33421.1,33421.6,33428.4,33428.4,33425.9,33426.4,,,,,5
2023-03-06 04:05:00,33421.1,33421.6,33415.1,33417.6,33425.9,33426.4,33419.9,33422.4,,,,,27
2023-03-06 04:06:00,33418.1,33421.6,33417.6,33421.1,33422.9,33426.4,33422.4,33425.9,,,,,8
2023-03-06 04:07:00,33420.6,33421.6,33419.1,33419.6,33425.4,33426.4,33423.9,33424.4,,,,,3
2023-03-06 04:08:00,33419.1,33421.1,33419.1,33420.6,33423.9,33425.9,33423.9,33425.4,,,,,3
2023-03-06 04:09:00,33420.1,33420.1,33418.6,33419.1,33424.9,33424.9,33423.4,33423.9,,,,,2
2023-03-06 04:10:00,33418.6,33420.1,33418.1,33418.6,33423.4,33424.9,33422.9,33423.4,,,,,2
2023-03-06 04:11:00,33419.1,33419.6,33416.1,33418.6,33423.9,33424.4,33420.9,33423.4,,,,,11
2023-03-06 04:12:00,33416.6,33419.6,33416.6,33419.6,33421.4,33424.4,33421.4,33424.4,,,,,15
2023-03-06 04:13:00,33420.1,33422.1,33419.6,33420.1,33424.9,33426.9,33424.4,33424.9,,,,,9
2023-03-06 04:14:00,33420.6,33421.6,33419.6,33420.6,33425.4,33426.4,33424.4,33425.4,,,,,5
2023-03-06 04:15:00,33420.1,33420.1,33418.1,33419.1,33424.9,33424.9,33422.9,33423.9,,,,,6
2023-03-06 04:16:00,33420.1,33420.1,33416.6,33416.6,33424.9,33424.9,33421.4,33421.4,,,,,12
2023-03-06 04:17:00,33416.1,33419.1,33416.1,33417.6,33420.9,33423.9,33420.9,33422.4,,,,,5
2023-03-06 04:18:00,33418.1,33420.1,33418.1,33418.6,33422.9,33424.9,33422.9,33423.4,,,,,2
2023-03-06 04:19:00,33418.1,33418.1,33416.6,33417.6,33422.9,33422.9,33421.4,33422.4,,,,,0
2023-03-06 04:20:00,33418.1,33419.6,33417.6,33419.6,33422.9,33424.4,33422.4,33424.4,,,,,1
2023-03-06 04:21:00,33419.1,33419.1,33416.1,33416.6,33423.9,33423.9,33420.9,33421.4,,,,,2
2023-03-06 04:22:00,33416.1,33417.6,33415.1,33415.6,33420.9,33422.4,33419.9,33420.4,,,,,19
2023-03-06 04:23:00,33416.1,33416.1,33413.6,33413.6,33420.9,33420.9,33418.4,33418.4,,,,,4
2023-03-06 04:24:00,33413.1,33414.1,33402.6,33405.6,33417.9,33418.9,33407.4,33410.4,,,,,69
2023-03-06 04:25:00,33405.1,33407.1,33402.1,33406.6,33409.9,33411.9,33406.9,33411.4,,,,,19
2023-03-06 04:26:00,33406.1,33410.6,33406.1,33409.6,33410.9,33415.4,33410.9,33414.4,,,,,14
2023-03-06 04:27:00,33408.6,33409.6,33403.1,33403.6,33413.4,33414.4,33407.9,33408.4,,,,,23
2023-03-06 04:28:00,33403.1,33405.6,33403.1,33404.6,33407.9,33410.4,33407.9,33409.4,,,,,1
2023-03-06 04:29:00,33405.1,33405.1,33403.1,33404.6,33409.9,33409.9,33407.9,33409.4,,,,,3
2023-03-06 04:30:00,33405.1,33406.1,33402.1,33402.6,33409.9,33410.9,33406.9,33407.4,,,,,14
2023-03-06 04:31:00,33401.6,33402.1,33395.6,33398.6,33406.4,33406.9,33400.4,33403.4,,,,,11
2023-03-06 04:32:00,33399.1,33399.6,33395.6,33395.6,33403.9,33404.4,33400.4,33400.4,,,,,18
2023-03-06 04:33:00,33395.1,33398.6,33395.1,33397.6,33399.9,33403.4,33399.9,33402.4,,,,,14
2023-03-06 04:34:00,33397.1,33397.6,33395.1,33395.6,33401.9,33402.4,33399.9,33400.4,,,,,7
2023-03-06 04:35:00,33396.1,33400.1,33395.1,33398.6,33400.9,33404.9,33399.9,33403.4,,,,,12
2023-03-06 04:36:00,33398.1,33400.1,33397.6,33398.6,33402.9,33404.9,33402.4,33403.4,,,,,1
2023-03-06 04:37:00,33398.1,33399.1,33397.6,33397.6,33402.9,33403.9,33402.4,33402.4,,,,,21
2023-03-06 04:38:00,33397.1,33399.6,33397.1,33399.1,33401.9,33404.4,33401.9,33403.9,,,,,6
2023-03-06 04:39:00,33399.6,33399.6,33397.6,33397.6,33404.4,33404.4,33402.4,33402.4,,,,,5
2023-03-06 04:40:00,33397.1,33397.1,33395.1,33395.6,33401.9,33401.9,33399.9,33400.4,,,,,3
2023-03-06 04:41:00,33396.1,33396.1,33393.1,33394.6,33400.9,33400.9,33397.9,33399.4,,,,,26
2023-03-06 04:42:00,33395.1,33399.6,33394.6,33398.6,33399.9,33404.4,33399.4,33403.4,,,,,14
2023-03-06 04:43:00,33399.1,33399.1,33397.1,33397.6,33403.9,33403.9,33401.9,33402.4,,,,,2
2023-03-06 04:44:00,33397.1,33397.6,33394.6,33394.6,33401.9,33402.4,33399.4,33399.4,,,,,9
2023-03-06 04:45:00,33395.1,33397.6,33395.1,33396.6,33399.9,33402.4,33399.9,33401.4,,,,,5
2023-03-06 04:46:00,33396.1,33399.6,33395.6,33398.6,33400.9,33404.4,33400.4,33403.4,,,,,7
2023-03-06 04:47:00,33398.1,33398.6,33397.6,33397.6,33402.9,33403.4,33402.4,33402.4,,,,,3
2023-03-06 04:48:00,33398.1,33400.6,33398.1,33398.6,33402.9,33405.4,33402.9,33403.4,,,,,7
2023-03-06 04:49:00,33399.1,33402.6,33399.1,33402.6,33403.9,33407.4,33403.9,33407.4,,,,,18
2023-03-06 04:50:00,33402.1,33405.6,33401.6,33401.6,33406.9,33410.4,33406.4,33406.4,,,,,14
2023-03-06 04:51:00,33402.1,33402.6,33401.6,33401.6,33406.9,33407.4,33406.4,33406.4,,,,,4
2023-03-06 04:52:00,33401.1,33401.6,33400.1,33401.1,33405.9,33406.4,33404.9,33405.9,,,,,1
2023-03-06 04:53:00,33400.6,33400.6,33399.6,33400.6,33405.4,33405.4,33404.4,33405.4,,,,,7
2023-03-06 04:54:00,33399.6,33402.6,33399.1,33402.6,33404.4,33407.4,33403.9,33407.4,,,,,4
2023-03-06 04:55:00,33403.1,33403.1,33401.1,33401.1,33407.9,33407.9,33405.9,33405.9,,,,,1
2023-03-06 04:56:00,33401.6,33402.1,33401.6,33402.1,33406.4,33406.9,33406.4,33406.9,,,,,2
2023-03-06 04:57:00,33401.6,33401.6,33400.6,33400.6,33406.4,33406.4,33405.4,33405.4,,,,,2
2023-03-06 04:58:00,33400.1,33401.1,33397.1,33398.1,33404.9,33405.9,33401.9,33402.9,,,,,16
2023-03-06 04:59:00,33397.6,33398.1,33395.1,33396.6,33402.4,33402.9,33399.9,33401.4,,,,,19
2023-03-06 05:00:00,33397.1,33398.6,33396.6,33396.6,33401.9,33403.4,33401.4,33401.4,,,,,5
2023-03-06 05:01:00,33396.1,33396.6,33395.1,33395.1,33400.9,33401.4,33399.9,33399.9,,,,,0
2023-03-06 05:02:00,33394.6,33396.1,33392.6,33393.6,33399.4,33400.9,33397.4,33398.4,,,,,9
2023-03-06 05:03:00,33393.1,33393.6,33390.6,33391.6,33397.9,33398.4,33395.4,33396.4,,,,,20
2023-03-06 05:04:00,33392.1,33394.1,33391.1,33393.6,33396.9,33398.9,33395.9,33398.4,,,,,10
2023-03-06 05:05:00,33394.1,33396.1,33393.1,33394.6,33398.9,33400.9,33397.9,33399.4,,,,,9
2023-03-06 05:06:00,33395.1,33395.6,33394.1,33395.6,33399.9,33400.4,33398.9,33400.4,,,,,2
2023-03-06 05:07:00,33395.1,33398.6,33394.6,33398.1,33399.9,33403.4,33399.4,33402.9,,,,,7
2023-03-06 05:08:00,33398.6,33401.1,33398.6,33400.6,33403.4,33405.9,33403.4,33405.4,,,,,3
2023-03-06 05:09:00,33400.1,33400.6,33397.1,33398.6,33404.9,33405.4,33401.9,33403.4,,,,,4
2023-03-06 05:10:00,33398.1,33399.6,33396.1,33397.6,33402.9,33404.4,33400.9,33402.4,,,,,5
2023-03-06 05:11:00,33398.1,33401.6,33398.1,33401.1,33402.9,33406.4,33402.9,33405.9,,,,,5
2023-03-06 05:12:00,33400.6,33401.6,33400.1,33400.6,33405.4,33406.4,33404.9,33405.4,,,,,2
2023-03-06 05:13:00,33401.1,33401.1,33398.6,33399.6,33405.9,33405.9,33403.4,33404.4,,,,,2
2023-03-06 05:14:00,33399.1,33399.6,33396.6,33399.6,33403.9,33404.4,33401.4,33404.4,,,,,14
2023-03-06 05:15:00,33400.1,33403.6,33400.1,33403.6,33404.9,33408.4,33404.9,33408.4,,,,,5
2023-03-06 05:16:00,33404.1,33406.1,33401.6,33401.6,33408.9,33410.9,33406.4,33406.4,,,,,10
2023-03-06 05:17:00,33402.1,33402.1,33398.1,33399.6,33406.9,33406.9,33402.9,33404.4,,,,,11
2023-03-06 05:18:00,33400.1,33404.6,33400.1,33403.6,33404.9,33409.4,33404.9,33408.4,,,,,12
2023-03-06 05:19:00,33403.1,33403.6,33401.1,33401.6,33407.9,33408.4,33405.9,33406.4,,,,,4
2023-03-06 05:20:00,33402.6,33404.1,33401.6,33401.6,33407.4,33408.9,33406.4,33406.4,,,,,8
2023-03-06 05:21:00,33401.1,33401.1,33398.1,33398.1,33405.9,33405.9,33402.9,33402.9,,,,,8
2023-03-06 05:22:00,33398.6,33398.6,33396.6,33397.6,33403.4,33403.4,33401.4,33402.4,,,,,10
2023-03-06 05:23:00,33397.1,33398.6,33396.6,33397.6,33401.9,33403.4,33401.4,33402.4,,,,,2
2023-03-06 05:24:00,33397.1,33398.1,33395.6,33396.6,33401.9,33402.9,33400.4,33401.4,,,,,2
2023-03-06 05:25:00,33396.1,33399.1,33395.6,33397.6,33400.9,33403.9,33400.4,33402.4,,,,,2
2023-03-06 05:26:00,33397.1,33398.6,33396.6,33397.1,33401.9,33403.4,33401.4,33401.9,,,,,4
2023-03-06 05:27:00,33397.6,33398.6,33397.1,33397.1,33402.4,33403.4,33401.9,33401.9,,,,,5
2023-03-06 05:28:00,33397.6,33397.6,33394.6,33395.6,33402.4,33402.4,33399.4,33400.4,,,,,6
2023-03-06 05:29:00,33395.1,33395.6,33393.6,33395.1,33399.9,33400.4,33398.4,33399.9,,,,,7
2023-03-06 05:30:00,33394.6,33396.6,33393.1,33393.6,33399.4,33401.4,33397.9,33398.4,,,,,13
2023-03-06 05:31:00,33394.1,33396.6,33394.1,33396.6,33398.9,33401.4,33398.9,33401.4,,,,,7
2023-03-06 05:32:00,33397.1,33397.6,33396.1,33396.1,33401.9,33402.4,33400.9,33400.9,,,,,14
2023-03-06 05:33:00,33395.6,33397.1,33395.1,33396.6,33400.4,33401.9,33399.9,33401.4,,,,,13
2023-03-06 05:34:00,33396.1,33397.6,33394.6,33395.1,33400.9,33402.4,33399.4,33399.9,,,,,3
2023-03-06 05:35:00,33394.6,33397.1,33394.1,33397.1,33399.4,33401.9,33398.9,33401.9,,,,,8
2023-03-06 05:36:00,33396.6,33398.6,33395.6,33398.6,33401.4,33403.4,33400.4,33403.4,,,,,2
2023-03-06 05:37:00,33398.1,33399.1,33395.6,33395.6,33402.9,33403.9,33400.4,33400.4,,,,,4
2023-03-06 05:38:00,33396.1,33398.6,33396.1,33396.6,33400.9,33403.4,33400.9,33401.4,,,,,4
2023-03-06 05:39:00,33397.1,33397.6,33392.6,33392.6,33401.9,33402.4,33397.4,33397.4,,,,,7
2023-03-06 05:40:00,33393.1,33395.6,33392.6,33395.6,33397.9,33400.4,33397.4,33400.4,,,,,3
2023-03-06 05:41:00,33395.1,33399.1,33395.1,33395.1,33399.9,33403.9,33399.9,33399.9,,,,,11
2023-03-06 05:42:00,33394.6,33395.6,33392.6,33394.6,33399.4,33400.4,33397.4,33399.4,,,,,9
2023-03-06 05:43:00,33395.1,33397.1,33394.1,33396.6,33399.9,33401.9,33398.9,33401.4,,,,,4
2023-03-06 05:44:00,33396.1,33401.1,33396.1,33400.6,33400.9,33405.9,33400.9,33405.4,,,,,6
2023-03-06 05:45:00,33400.1,33402.6,33398.1,33401.6,33404.9,33407.4,33402.9,33406.4,,,,,17
2023-03-06 05:46:00,33401.1,33405.1,33401.1,33402.6,33405.9,33409.9,33405.9,33407.4,,,,,13
2023-03-06 05:47:00,33402.1,33402.6,33400.1,33400.6,33406.9,33407.4,33404.9,33405.4,,,,,1
2023-03-06 05:48:00,33401.1,33403.6,33400.6,33403.6,33405.9,33408.4,33405.4,33408.4,,,,,4
2023-03-06 05:49:00,33404.1,33404.1,33402.6,33404.1,33408.9,33408.9,33407.4,33408.9,,,,,3
2023-03-06 05:50:00,33403.6,33405.1,33401.1,33401.6,33408.4,33409.9,33405.9,33406.4,,,,,12
2023-03-06 05:51:00,33402.6,33405.1,33400.6,33404.6,33407.4,33409.9,33405.4,33409.4,,,,,9
2023-03-06 05:52:00,33404.1,33404.1,33402.6,33403.6,33408.9,33408.9,33407.4,33408.4,,,,,2
2023-03-06 05:53:00,33403.1,33403.1,33399.6,33400.6,33407.9,33407.9,33404.4,33405.4,,,,,8
2023-03-06 05:54:00,33401.1,33402.1,33400.6,33402.1,33405.9,33406.9,33405.4,33406.9,,,,,0
2023-03-06 05:55:00,33401.6,33403.1,33400.6,33402.6,33406.4,33407.9,33405.4,33407.4,,,,,9
2023-03-06 05:56:00,33403.1,33406.6,33403.1,33406.1,33407.9,33411.4,33407.9,33410.9,,,,,12
2023-03-06 05:57:00,33406.6,33406.6,33403.6,33403.6,33411.4,33411.4,33408.4,33408.4,,,,,1
2023-03-06 05:58:00,33403.1,33404.1,33403.1,33403.6,33407.9,33408.9,33407.9,33408.4,,,,,2
2023-03-06 05:59:00,33404.1,33405.6,33403.6,33404.6,33408.9,33410.4,33408.4,33409.4,,,,,2
2023-03-06 06:00:00,33404.1,33406.1,33403.1,33405.6,33408.9,33410.9,33407.9,33410.4,,,,,2
2023-03-06 06:01:00,33405.1,33405.1,33401.1,33403.6,33409.9,33409.9,33405.9,33408.4,,,,,5
2023-03-06 06:02:00,33404.1,33405.6,33402.6,33403.6,33408.9,33410.4,33407.4,33408.4,,,,,9
2023-03-06 06:03:00,33404.1,33404.6,33400.6,33401.6,33408.9,33409.4,33405.4,33406.4,,,,,10
2023-03-06 06:04:00,33401.1,33403.6,33399.6,33403.6,33405.9,33408.4,33404.4,33408.4,,,,,4
2023-03-06 06:05:00,33404.1,33404.6,33402.1,33403.6,33408.9,33409.4,33406.9,33408.4,,,,,4
2023-03-06 06:06:00,33404.1,33407.1,33404.1,33406.1,33408.9,33411.9,33408.9,33410.9,,,,,5
2023-03-06 06:07:00,33405.6,33407.6,33404.1,33406.6,33410.4,33412.4,33408.9,33411.4,,,,,7
2023-03-06 06:08:00,33407.1,33409.6,33406.6,33409.1,33411.9,33414.4,33411.4,33413.9,,,,,5
2023-03-06 06:09:00,33408.1,33408.6,33403.6,33404.6,33412.9,33413.4,33408.4,33409.4,,,,,7
2023-03-06 06:10:00,33405.1,33406.6,33404.6,33405.6,33409.9,33411.4,33409.4,33410.4,,,,,1
2023-03-06 06:11:00,33406.1,33412.6,33406.1,33412.6,33410.9,33417.4,33410.9,33417.4,,,,,12
2023-03-06 06:12:00,33412.1,33412.6,33408.1,33409.1,33416.9,33417.4,33412.9,33413.9,,,,,8
2023-03-06 06:13:00,33408.6,33408.6,33403.1,33405.1,33413.4,33413.4,33407.9,33409.9,,,,,19
2023-03-06 06:14:00,33405.6,33407.6,33403.6,33404.6,33410.4,33412.4,33408.4,33409.4,,,,,7
